OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1002,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA
OTU1003,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1004,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,Knufia marmoricola
OTU1005,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1006,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella minima
OTU1007,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1008,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1009,Fungi,NA,NA,NA,NA,NA,NA
OTU1010,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,NA
OTU1011,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1012,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,NA,NA,NA
OTU1013,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1014,Fungi,NA,NA,NA,NA,NA,NA
OTU1015,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU1016,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Coniosporium,NA
OTU1017,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1018,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1019,Fungi,NA,NA,NA,NA,NA,NA
OTU1020,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1021,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1022,Fungi,NA,NA,NA,NA,NA,NA
OTU1023,Fungi,NA,NA,NA,NA,NA,NA
OTU1024,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1025,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,NA
OTU1026,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,Microdochium bolleyi
OTU1027,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1028,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1029,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1030,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella conorum
OTU1031,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1032,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,NA,NA
OTU1033,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Planistromellaceae,Ramimonilia,Ramimonilia apicalis
OTU1034,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca,NA
OTU1035,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1036,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1037,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU1038,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1039,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1040,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1041,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1042,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU1043,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus hobsonii
OTU1044,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1045,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1046,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella sublilacina
OTU1047,Fungi,Basidiomycota,Wallemiomycetes,NA,NA,NA,NA
OTU1048,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA
OTU1049,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1051,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1052,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1053,Fungi,NA,NA,NA,NA,NA,NA
OTU1054,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Arizonaphlyctidaceae,Arizonaphlyctis,Arizonaphlyctis lemmonensis
OTU1056,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1057,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1058,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU1059,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1060,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1061,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1062,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1063,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU1064,Fungi,NA,NA,NA,NA,NA,NA
OTU1065,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1066,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1067,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1068,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1069,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1070,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,NA
OTU1071,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU1072,Fungi,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA
OTU1073,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1074,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1075,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1076,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1077,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1078,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1079,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU1080,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
OTU1081,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1082,Fungi,NA,NA,NA,NA,NA,NA
OTU1083,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1084,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1085,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1086,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1087,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,NA
OTU1088,Fungi,NA,NA,NA,NA,NA,NA
OTU1089,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1090,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1091,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1092,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1093,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1094,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1095,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1096,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1097,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1098,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU1099,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1100,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1101,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,NA
OTU1102,Fungi,NA,NA,NA,NA,NA,NA
OTU1103,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1104,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1105,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1106,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA
OTU1107,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1108,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,Myrmecridium phragmitis
OTU1109,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1110,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1111,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1112,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA
OTU1113,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1114,Fungi,NA,NA,NA,NA,NA,NA
OTU1115,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1116,Fungi,Basidiomycota,Agaricomycetes,Corticiales,NA,NA,NA
OTU1117,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1119,Fungi,NA,NA,NA,NA,NA,NA
OTU1120,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1121,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU1122,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,NA,NA,NA
OTU1123,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU1124,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1126,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Coniosporium,Coniosporium apollinis
OTU1127,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1128,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1129,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1130,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,NA,NA,NA
OTU1131,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU1132,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1133,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia bhutanensis
OTU1134,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Meyerozyma,NA
OTU1135,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1136,Fungi,NA,NA,NA,NA,NA,NA
OTU1137,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1138,Fungi,Ascomycota,Sordariomycetes,Xylariales,Bartaliniaceae,Bartalinia,Bartalinia robillardoides
OTU1139,Fungi,Entomophthoromycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus ranarum
OTU1140,Fungi,Mortierellomycota,NA,NA,NA,NA,NA
OTU1141,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1142,Fungi,NA,NA,NA,NA,NA,NA
OTU1143,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1144,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1145,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU1146,Fungi,NA,NA,NA,NA,NA,NA
OTU1147,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,NA,NA,NA
OTU1148,Fungi,Basidiomycota,Agaricomycetes,Corticiales,NA,NA,NA
OTU1149,Fungi,NA,NA,NA,NA,NA,NA
OTU1150,Fungi,NA,NA,NA,NA,NA,NA
OTU1151,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1152,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1153,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,Phoma herbarum
OTU1154,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,NA
OTU1155,Fungi,NA,NA,NA,NA,NA,NA
OTU1156,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1157,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1158,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU1159,Fungi,NA,NA,NA,NA,NA,NA
OTU1160,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1161,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1162,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1163,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU1164,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1166,Fungi,Ascomycota,Dothideomycetes,Myriangiales,NA,NA,NA
OTU1167,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU1168,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1169,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1170,Fungi,NA,NA,NA,NA,NA,NA
OTU1172,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1173,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia hungarica
OTU1174,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1175,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1176,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1177,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1178,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Pilaira,Pilaira caucasica
OTU1179,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU1180,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Paraboeremia,Paraboeremia selaginellae
OTU1181,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU1182,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1183,Fungi,NA,NA,NA,NA,NA,NA
OTU1184,Fungi,NA,NA,NA,NA,NA,NA
OTU1185,Fungi,NA,NA,NA,NA,NA,NA
OTU1186,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,Cutaneotrichosporon dermatis
OTU1187,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU1188,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1189,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1190,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1191,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU1192,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1193,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1194,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,NA,NA
OTU1195,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU1196,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU1197,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon erastii
OTU1198,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Phaeotremellaceae,Gelidatrema,NA
OTU1199,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1200,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1201,Fungi,NA,NA,NA,NA,NA,NA
OTU1202,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Meristemomyces,Meristemomyces frigidus
OTU1203,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Trichophaea,NA
OTU1204,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1205,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1206,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1207,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Flagellospora,Flagellospora leucorhynchos
OTU1208,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1209,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU1210,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1211,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1212,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1213,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1214,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU1215,Fungi,Ascomycota,Lecanoromycetes,Caliciales,NA,NA,NA
OTU1216,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1217,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1218,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1219,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU1220,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1221,Fungi,NA,NA,NA,NA,NA,NA
OTU1222,Fungi,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA
OTU1223,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1224,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU1225,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1226,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1227,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1228,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1229,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Warcupia,NA
OTU1230,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1231,Fungi,NA,NA,NA,NA,NA,NA
OTU1232,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU1233,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1234,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1235,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium oeirense
OTU1236,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1237,Fungi,Ascomycota,Lecanoromycetes,NA,NA,NA,NA
OTU1238,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1239,Fungi,NA,NA,NA,NA,NA,NA
OTU1240,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU1241,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia africana
OTU1242,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU1243,Fungi,NA,NA,NA,NA,NA,NA
OTU1244,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Dichotomocladium,NA
OTU1245,Fungi,NA,NA,NA,NA,NA,NA
OTU1246,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1247,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus
OTU1248,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,NA
OTU1249,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU1250,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1251,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU1252,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,NA
OTU1253,Fungi,NA,NA,NA,NA,NA,NA
OTU1254,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon,NA
OTU1255,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1256,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1257,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1258,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1259,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU1260,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1261,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1262,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1263,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1264,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1265,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,NA,NA,NA
OTU1266,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA
OTU1267,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus,Gymnoascus reessii
OTU1268,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1269,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1270,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1271,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella elongata
OTU1272,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1273,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1274,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea,Lecidea laboriosa
OTU1275,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paracamarosporium,NA
OTU1276,Fungi,Olpidiomycota,Olpidiomycetes,Olpidiales,Olpidiaceae,Olpidium,Olpidium brassicae
OTU1277,Fungi,NA,NA,NA,NA,NA,NA
OTU1278,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1279,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Monosporascus,NA
OTU1280,Fungi,NA,NA,NA,NA,NA,NA
OTU1281,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,NA,NA,NA
OTU1282,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1283,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1284,Fungi,NA,NA,NA,NA,NA,NA
OTU1285,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1286,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps memorabilis
OTU1287,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1288,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1289,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1290,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
OTU1291,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1292,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1293,Fungi,NA,NA,NA,NA,NA,NA
OTU1294,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1295,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1296,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1297,Fungi,NA,NA,NA,NA,NA,NA
OTU1298,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1299,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU1300,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1301,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1302,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,NA
OTU1303,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,NA,NA
OTU1304,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1305,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,NA
OTU1306,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1307,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1308,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia,NA
OTU1309,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1310,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1311,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1312,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1313,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1314,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1315,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1316,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1317,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU1318,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1319,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,NA,NA,NA
OTU1320,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1321,Fungi,NA,NA,NA,NA,NA,NA
OTU1322,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1323,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1324,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1325,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
